site,species,rt_minutes,run_n_peaks,rt_rank_frac,gap_prev_minutes,peaks_within_0p1min,peaks_within_1min,run_rt_span,match1_quality
Yosemite,abiescon,21.664999999999999,58,0.456897,0.148000,0,2,48.102000,93
Yosemite,abiescon,23.498999999999999,58,0.474138,1.834000,0,1,48.102000,93
Yosemite,abiescon,24.271999999999998,58,0.491379,0.773000,0,2,48.102000,97
Yosemite,abiescon,24.695,58,0.508621,0.423000,0,2,48.102000,97
Yosemite,abiescon,25.48,58,0.525862,0.785000,0,3,48.102000,96
Yosemite,abiescon,26.154,58,0.543103,0.674000,0,3,48.102000,38
Yosemite,abiescon,26.443000000000001,58,0.560345,0.289000,0,4,48.102000,52
Yosemite,abiescon,26.902000000000001,58,0.577586,0.459000,0,3,48.102000,90
Yosemite,abiescon,27.311,58,0.594828,0.409000,0,2,48.102000,94
Yosemite,abiescon,28.541,58,0.612069,1.230000,0,3,48.102000,93
Yosemite,abiescon,28.800999999999998,58,0.629310,0.260000,0,3,48.102000,94
Yosemite,abiescon,29.221,58,0.646552,0.420000,0,3,48.102000,93
Yosemite,abiescon,29.401,58,0.663793,0.180000,0,3,48.102000,93
Yosemite,abiescon,30.667000000000002,58,0.681034,1.266000,0,0,48.102000,90
Yosemite,abiescon,35.06,58,0.698276,4.393000,0,0,48.102000,78
Yosemite,abiescon,37.518000000000001,58,0.715517,2.458000,0,0,48.102000,97
Yosemite,abiescon,41.872,58,0.732759,4.354000,0,0,48.102000,38
Yosemite,abiescon,43.588999999999999,58,0.750000,1.717000,0,1,48.102000,72
Yosemite,abiescon,44.097999999999999,58,0.767241,0.509000,0,1,48.102000,72
Yosemite,abiescon,46.06,58,0.784483,1.962000,0,2,48.102000,92
Yosemite,abiescon,46.195999999999998,58,0.801724,0.136000,0,3,48.102000,52
Yosemite,abiescon,46.606000000000002,58,0.818966,0.410000,0,4,48.102000,64
Yosemite,abiescon,47.151000000000003,58,0.836207,0.545000,0,6,48.102000,64
Yosemite,abiescon,47.284999999999997,58,0.853448,0.134000,0,5,48.102000,46
Yosemite,abiescon,47.792000000000002,58,0.870690,0.507000,0,7,48.102000,98
Yosemite,abiescon,48.000999999999998,58,0.887931,0.209000,0,7,48.102000,91
Yosemite,abiescon,48.131999999999998,58,0.905172,0.131000,0,7,48.102000,96
Yosemite,abiescon,48.296999999999997,58,0.922414,0.165000,0,6,48.102000,60
Yosemite,abiescon,48.564999999999998,58,0.939655,0.268000,0,6,48.102000,93
Yosemite,abiescon,48.774999999999999,58,0.956897,0.210000,0,6,48.102000,55
Yosemite,abiescon,49.296999999999997,58,0.974138,0.522000,0,4,48.102000,55
Yosemite,abiescon,49.802999999999997,58,0.991379,0.506000,0,1,48.102000,98
Yosemite,abiescon,1.7010000000000001,31,0.016129,1.701000,0,2,47.676000,36
Yosemite,abiescon,2.0590000000000002,31,0.048387,0.358000,0,2,47.676000,86
Yosemite,abiescon,2.218,31,0.080645,0.159000,0,3,47.676000,9
Yosemite,abiescon,3.1240000000000001,31,0.112903,0.906000,0,4,47.676000,52
Yosemite,abiescon,3.2250000000000001,31,0.145161,0.101000,0,3,47.676000,86
Yosemite,abiescon,3.3650000000000002,31,0.177419,0.140000,0,3,47.676000,59
Yosemite,abiescon,3.7170000000000001,31,0.209677,0.352000,0,3,47.676000,83
Yosemite,abiescon,4.7649999999999997,31,0.241935,1.048000,0,0,47.676000,90
Yosemite,abiescon,14.311,31,0.274194,9.546000,0,0,47.676000,90
Yosemite,abiescon,16.829999999999998,31,0.306452,2.519000,0,0,47.676000,9
Yosemite,abiescon,20.780999999999999,31,0.338710,3.951000,0,2,47.676000,95
Yosemite,abiescon,21.521999999999998,31,0.370968,0.741000,0,2,47.676000,94
Yosemite,abiescon,21.677,31,0.403226,0.155000,0,2,47.676000,93
Yosemite,abiescon,24.273,31,0.435484,2.596000,0,1,47.676000,87
Yosemite,abiescon,24.71,31,0.467742,0.437000,0,2,47.676000,95
Yosemite,abiescon,25.475999999999999,31,0.500000,0.766000,0,2,47.676000,90
Yosemite,abiescon,26.126000000000001,31,0.532258,0.650000,0,2,47.676000,70
Yosemite,abiescon,26.872,31,0.564516,0.746000,0,2,47.676000,90
Yosemite,abiescon,27.204999999999998,31,0.596774,0.333000,0,1,47.676000,95
Yosemite,abiescon,28.556999999999999,31,0.629032,1.352000,0,2,47.676000,81
Yosemite,abiescon,28.803000000000001,31,0.661290,0.246000,0,2,47.676000,94
Yosemite,abiescon,29.385999999999999,31,0.693548,0.583000,0,2,47.676000,94
Yosemite,abiescon,30.683,31,0.725806,1.297000,0,0,47.676000,83
Yosemite,abiescon,47.151000000000003,31,0.758065,16.468000,0,4,47.676000,59
Yosemite,abiescon,47.295999999999999,31,0.790323,0.145000,0,4,47.676000,43
Yosemite,abiescon,47.787999999999997,31,0.822581,0.492000,0,6,47.676000,91
Yosemite,abiescon,48.000999999999998,31,0.854839,0.213000,0,6,47.676000,86
Yosemite,abiescon,48.125999999999998,31,0.887097,0.125000,0,6,47.676000,43
Yosemite,abiescon,48.296999999999997,31,0.919355,0.171000,0,4,47.676000,64
Yosemite,abiescon,48.555999999999997,31,0.951613,0.259000,0,5,47.676000,94
Yosemite,abiescon,49.377000000000002,31,0.983871,0.821000,0,1,47.676000,49
Yosemite,abiescon,1.708,21,0.023810,1.708000,0,2,47.515000,64
Yosemite,abiescon,2.0640000000000001,21,0.071429,0.356000,0,3,47.515000,90
Yosemite,abiescon,2.2330000000000001,21,0.119048,0.169000,0,4,47.515000,9
Yosemite,abiescon,2.9790000000000001,21,0.166667,0.746000,0,4,47.515000,91
Yosemite,abiescon,3.129,21,0.214286,0.150000,0,3,47.515000,9
Yosemite,abiescon,3.7269999999999999,21,0.261905,0.598000,0,2,47.515000,83
Yosemite,abiescon,4.7679999999999998,21,0.309524,1.041000,0,0,47.515000,90
Yosemite,abiescon,10.119999999999999,21,0.357143,5.352000,0,0,47.515000,81
Yosemite,abiescon,20.818999999999999,21,0.404762,10.699000,0,0,47.515000,91
Yosemite,abiescon,26.169,21,0.452381,5.350000,0,0,47.515000,72
Yosemite,abiescon,27.451000000000001,21,0.500000,1.282000,0,0,47.515000,94
Yosemite,abiescon,30.77,21,0.547619,3.319000,0,0,47.515000,91
Yosemite,abiescon,47.110999999999997,21,0.595238,16.341000,1,4,47.515000,86
Yosemite,abiescon,47.154000000000003,21,0.642857,0.043000,1,5,47.515000,87
Yosemite,abiescon,47.377000000000002,21,0.690476,0.223000,0,6,47.515000,53
Yosemite,abiescon,47.79,21,0.738095,0.413000,0,7,47.515000,81
Yosemite,abiescon,48,21,0.785714,0.210000,0,7,47.515000,46
Yosemite,abiescon,48.125999999999998,21,0.833333,0.126000,0,6,47.515000,46
Yosemite,abiescon,48.298000000000002,21,0.880952,0.172000,0,6,47.515000,38
Yosemite,abiescon,48.578000000000003,21,0.928571,0.280000,0,5,47.515000,91
Yosemite,abiescon,49.222999999999999,21,0.976190,0.645000,0,2,47.515000,72
Yosemite,abiescon,2.016,17,0.029412,2.016000,1,3,47.297000,83
Yosemite,abiescon,2.052,17,0.088235,0.036000,1,3,47.297000,90
Yosemite,abiescon,2.2029999999999998,17,0.147059,0.151000,0,3,47.297000,5
Yosemite,abiescon,2.9790000000000001,17,0.205882,0.776000,0,4,47.297000,91
Yosemite,abiescon,3.7210000000000001,17,0.264706,0.742000,0,1,47.297000,83
Yosemite,abiescon,4.7649999999999997,17,0.323529,1.044000,0,0,47.297000,90
Yosemite,abiescon,20.82,17,0.382353,16.055000,0,1,47.297000,95
Yosemite,abiescon,21.538,17,0.441176,0.718000,0,1,47.297000,95
Yosemite,abiescon,24.722999999999999,17,0.500000,3.185000,0,0,47.297000,91
Yosemite,abiescon,27.364000000000001,17,0.558824,2.641000,0,0,47.297000,94
Yosemite,abiescon,28.843,17,0.617647,1.479000,0,0,47.297000,94
Yosemite,abiescon,30.765000000000001,17,0.676471,1.922000,0,0,47.297000,90
Yosemite,abiescon,47.167000000000002,17,0.735294,16.402000,0,2,47.297000,64
Yosemite,abiescon,47.402000000000001,17,0.794118,0.235000,0,2,47.297000,70
Yosemite,abiescon,48.002000000000002,17,0.852941,0.600000,0,3,47.297000,93
Yosemite,abiescon,48.557000000000002,17,0.911765,0.555000,0,2,47.297000,86
Yosemite,abiescon,49.313000000000002,17,0.970588,0.756000,0,1,47.297000,96
Yosemite,caldec,1.6950000000000001,21,0.023810,1.695000,1,3,47.225000,10
Yosemite,caldec,1.776,21,0.071429,0.081000,1,3,47.225000,9
Yosemite,caldec,2.0569999999999999,21,0.119048,0.281000,0,5,47.225000,90
Yosemite,caldec,2.19,21,0.166667,0.133000,0,6,47.225000,9
Yosemite,caldec,2.8069999999999999,21,0.214286,0.617000,0,5,47.225000,80
Yosemite,caldec,2.9750000000000001,21,0.261905,0.168000,0,5,47.225000,90
Yosemite,caldec,3.1179999999999999,21,0.309524,0.143000,0,4,47.225000,11
Yosemite,caldec,3.7229999999999999,21,0.357143,0.605000,0,3,47.225000,83
Yosemite,caldec,4.766,21,0.404762,1.043000,0,1,47.225000,90
Yosemite,caldec,5.6109999999999998,21,0.452381,0.845000,0,1,47.225000,36
Yosemite,caldec,18.768999999999998,21,0.500000,13.158000,0,0,47.225000,90
Yosemite,caldec,21.53,21,0.547619,2.761000,0,0,47.225000,95
Yosemite,caldec,29.391999999999999,21,0.595238,7.862000,0,0,47.225000,96
Yosemite,caldec,46.057000000000002,21,0.642857,16.665000,0,0,47.225000,59
Yosemite,caldec,47.161000000000001,21,0.690476,1.104000,0,4,47.225000,59
Yosemite,caldec,47.277000000000001,21,0.738095,0.116000,1,4,47.225000,72
Yosemite,caldec,47.368000000000002,21,0.785714,0.091000,1,5,47.225000,80
Yosemite,caldec,47.994,21,0.833333,0.626000,1,6,47.225000,46
Yosemite,caldec,48.088000000000001,21,0.880952,0.094000,1,6,47.225000,86
Yosemite,caldec,48.296999999999997,21,0.928571,0.209000,0,4,47.225000,38
Yosemite,caldec,48.92,21,0.976190,0.623000,0,3,47.225000,55
Yosemite,caldec,1.7030000000000001,16,0.031250,1.703000,0,2,45.679000,38
Yosemite,caldec,2.0640000000000001,16,0.093750,0.361000,0,2,45.679000,90
Yosemite,caldec,2.2240000000000002,16,0.156250,0.160000,0,2,45.679000,9
Yosemite,caldec,5.617,16,0.218750,3.393000,0,0,45.679000,35
Yosemite,caldec,16.303999999999998,16,0.281250,10.687000,0,0,45.679000,53
Yosemite,caldec,20.783000000000001,16,0.343750,4.479000,0,1,45.679000,94
Yosemite,caldec,21.489000000000001,16,0.406250,0.706000,0,1,45.679000,94
Yosemite,caldec,23.501999999999999,16,0.468750,2.013000,0,0,45.679000,86
Yosemite,caldec,26.097000000000001,16,0.531250,2.595000,0,0,45.679000,94
Yosemite,caldec,27.420999999999999,16,0.593750,1.324000,0,0,45.679000,83
Yosemite,caldec,28.832999999999998,16,0.656250,1.412000,0,1,45.679000,94
Yosemite,caldec,29.36,16,0.718750,0.527000,0,1,45.679000,93
Yosemite,caldec,30.765999999999998,16,0.781250,1.406000,0,0,45.679000,86
Yosemite,caldec,34.651000000000003,16,0.843750,3.885000,0,0,45.679000,64
Yosemite,caldec,47.151000000000003,16,0.906250,12.500000,0,1,45.679000,72
Yosemite,caldec,47.381999999999998,16,0.968750,0.231000,0,1,45.679000,35
Yosemite,caldec,1.776,22,0.022727,1.776000,0,2,47.492000,9
Yosemite,caldec,2.06,22,0.068182,0.284000,0,3,47.492000,90
Yosemite,caldec,2.2040000000000002,22,0.113636,0.144000,0,3,47.492000,5
Yosemite,caldec,2.9790000000000001,22,0.159091,0.775000,0,3,47.492000,64
Yosemite,caldec,3.222,22,0.204545,0.243000,0,1,47.492000,36
Yosemite,caldec,5.6150000000000002,22,0.250000,2.393000,0,0,47.492000,50
Yosemite,caldec,10.118,22,0.295455,4.503000,0,0,47.492000,83
Yosemite,caldec,20.811,22,0.340909,10.693000,0,1,47.492000,93
Yosemite,caldec,21.533000000000001,22,0.386364,0.722000,0,1,47.492000,94
Yosemite,caldec,26.126999999999999,22,0.431818,4.594000,0,0,47.492000,93
Yosemite,caldec,27.417999999999999,22,0.477273,1.291000,0,0,47.492000,95
Yosemite,caldec,28.568999999999999,22,0.522727,1.151000,0,2,47.492000,80
Yosemite,caldec,28.838000000000001,22,0.568182,0.269000,1,2,47.492000,94
Yosemite,caldec,28.934999999999999,22,0.613636,0.097000,1,2,47.492000,94
Yosemite,caldec,47.151000000000003,22,0.659091,18.216000,0,3,47.492000,80
Yosemite,caldec,47.38,22,0.704545,0.229000,0,4,47.492000,27
Yosemite,caldec,47.804000000000002,22,0.750000,0.424000,0,4,47.492000,96
Yosemite,caldec,48.003,22,0.795455,0.199000,0,5,47.492000,64
Yosemite,caldec,48.298999999999999,22,0.840909,0.296000,0,6,47.492000,46
Yosemite,caldec,48.914999999999999,22,0.886364,0.616000,0,4,47.492000,96
Yosemite,caldec,49.03,22,0.931818,0.115000,0,3,47.492000,98
Yosemite,caldec,49.268000000000001,22,0.977273,0.238000,0,3,47.492000,95
Yosemite,caldec,2.0649999999999999,42,0.011905,2.065000,0,3,47.729000,90
Yosemite,caldec,2.2160000000000002,42,0.035714,0.151000,0,4,47.729000,7
Yosemite,caldec,2.8079999999999998,42,0.059524,0.592000,0,6,47.729000,78
Yosemite,caldec,2.9769999999999999,42,0.083333,0.169000,0,6,47.729000,91
Yosemite,caldec,3.1219999999999999,42,0.107143,0.145000,0,5,47.729000,22
Yosemite,caldec,3.363,42,0.130952,0.241000,0,4,47.729000,64
Yosemite,caldec,3.714,42,0.154762,0.351000,0,4,47.729000,83
Yosemite,caldec,4.7649999999999997,42,0.178571,1.051000,0,1,47.729000,90
Yosemite,caldec,5.6120000000000001,42,0.202381,0.847000,0,2,47.729000,56
Yosemite,caldec,6.1719999999999997,42,0.226190,0.560000,0,1,47.729000,53
Yosemite,caldec,7.6779999999999999,42,0.250000,1.506000,0,0,47.729000,91
Yosemite,caldec,10.105,42,0.273810,2.427000,0,1,47.729000,87
Yosemite,caldec,10.615,42,0.297619,0.510000,0,1,47.729000,72
Yosemite,caldec,18.116,42,0.321429,7.501000,0,0,47.729000,59
Yosemite,caldec,20.585000000000001,42,0.345238,2.469000,0,1,47.729000,95
Yosemite,caldec,21.425000000000001,42,0.369048,0.840000,0,2,47.729000,97
Yosemite,caldec,22.405999999999999,42,0.392857,0.981000,0,1,47.729000,96
Yosemite,caldec,23.474,42,0.416667,1.068000,0,1,47.729000,95
Yosemite,caldec,24.242999999999999,42,0.440476,0.769000,0,2,47.729000,97
Yosemite,caldec,24.658000000000001,42,0.464286,0.415000,0,2,47.729000,96
Yosemite,caldec,25.445,42,0.488095,0.787000,0,3,47.729000,96
Yosemite,caldec,26.079000000000001,42,0.511905,0.634000,0,3,47.729000,91
Yosemite,caldec,26.42,42,0.535714,0.341000,0,4,47.729000,93
Yosemite,caldec,26.838000000000001,42,0.559524,0.418000,0,3,47.729000,93
Yosemite,caldec,27.166,42,0.583333,0.328000,0,2,47.729000,94
Yosemite,caldec,28.524000000000001,42,0.607143,1.358000,0,2,47.729000,95
Yosemite,caldec,28.763000000000002,42,0.630952,0.239000,0,2,47.729000,94
Yosemite,caldec,29.344000000000001,42,0.654762,0.581000,0,2,47.729000,91
Yosemite,caldec,30.74,42,0.678571,1.396000,0,0,47.729000,83
Yosemite,caldec,32.002000000000002,42,0.702381,1.262000,0,0,47.729000,68
Yosemite,caldec,34.637999999999998,42,0.726190,2.636000,0,0,47.729000,96
Yosemite,caldec,37.515999999999998,42,0.750000,2.878000,0,0,47.729000,96
Yosemite,caldec,46.061,42,0.773810,8.545000,0,1,47.729000,47
Yosemite,caldec,46.292999999999999,42,0.797619,0.232000,0,2,47.729000,53
Yosemite,caldec,47.119,42,0.821429,0.826000,0,4,47.729000,80
Yosemite,caldec,47.374000000000002,42,0.845238,0.255000,0,4,47.729000,35
Yosemite,caldec,47.796999999999997,42,0.869048,0.423000,0,5,47.729000,96
Yosemite,caldec,48.000999999999998,42,0.892857,0.204000,0,5,47.729000,95
Yosemite,caldec,48.295999999999999,42,0.916667,0.295000,0,5,47.729000,58
Yosemite,caldec,48.555999999999997,42,0.940476,0.260000,0,4,47.729000,93
Yosemite,caldec,49.219000000000001,42,0.964286,0.663000,0,3,47.729000,50
Yosemite,caldec,49.793999999999997,42,0.988095,0.575000,0,1,47.729000,60
Yosemite,ceanothcord,1.7,14,0.035714,1.700000,0,2,48.104000,10
Yosemite,ceanothcord,2.024,14,0.107143,0.324000,0,2,48.104000,74
Yosemite,ceanothcord,2.2360000000000002,14,0.178571,0.212000,0,2,48.104000,64
Yosemite,ceanothcord,3.73,14,0.250000,1.494000,0,0,48.104000,83
Yosemite,ceanothcord,20.087,14,0.321429,16.357000,0,0,48.104000,95
Yosemite,ceanothcord,24.698,14,0.392857,4.611000,0,0,48.104000,93
Yosemite,ceanothcord,26.93,14,0.464286,2.232000,0,1,48.104000,64
Yosemite,ceanothcord,27.433,14,0.535714,0.503000,0,1,48.104000,38
Yosemite,ceanothcord,29.527999999999999,14,0.607143,2.095000,0,0,48.104000,80
Yosemite,ceanothcord,47.168999999999997,14,0.678571,17.641000,0,1,48.104000,47
Yosemite,ceanothcord,47.374000000000002,14,0.750000,0.205000,0,2,48.104000,59
Yosemite,ceanothcord,48.301000000000002,14,0.821429,0.927000,0,1,48.104000,47
Yosemite,ceanothcord,49.652000000000001,14,0.892857,1.351000,0,1,48.104000,90
Yosemite,ceanothcord,49.804000000000002,14,0.964286,0.152000,0,1,48.104000,98
Yosemite,ceanothcord,1.704,24,0.020833,1.704000,0,1,48.433000,38
Yosemite,ceanothcord,2.2149999999999999,24,0.062500,0.511000,0,4,48.433000,7
Yosemite,ceanothcord,2.8149999999999999,24,0.104167,0.600000,0,4,48.433000,83
Yosemite,ceanothcord,2.9769999999999999,24,0.145833,0.162000,0,4,48.433000,91
Yosemite,ceanothcord,3.1230000000000002,24,0.187500,0.146000,0,4,48.433000,10
Yosemite,ceanothcord,3.7290000000000001,24,0.229167,0.606000,0,3,48.433000,83
Yosemite,ceanothcord,4.7640000000000002,24,0.270833,1.035000,0,0,48.433000,90
Yosemite,ceanothcord,10.115,24,0.312500,5.351000,0,0,48.433000,93
Yosemite,ceanothcord,20.814,24,0.354167,10.699000,0,1,48.433000,91
Yosemite,ceanothcord,21.53,24,0.395833,0.716000,0,1,48.433000,78
Yosemite,ceanothcord,26.145,24,0.437500,4.615000,0,1,48.433000,81
Yosemite,ceanothcord,26.841999999999999,24,0.479167,0.697000,0,2,48.433000,81
Yosemite,ceanothcord,27.396999999999998,24,0.520833,0.555000,0,1,48.433000,93
Yosemite,ceanothcord,29.376999999999999,24,0.562500,1.980000,0,0,48.433000,83
Yosemite,ceanothcord,35.429000000000002,24,0.604167,6.052000,0,0,48.433000,87
Yosemite,ceanothcord,46.057000000000002,24,0.645833,10.628000,0,1,48.433000,90
Yosemite,ceanothcord,46.191000000000003,24,0.687500,0.134000,0,2,48.433000,93
Yosemite,ceanothcord,47.155999999999999,24,0.729167,0.965000,0,3,48.433000,40
Yosemite,ceanothcord,47.283000000000001,24,0.770833,0.127000,1,2,48.433000,72
Yosemite,ceanothcord,47.363999999999997,24,0.812500,0.081000,1,2,48.433000,72
Yosemite,ceanothcord,49.573,24,0.854167,2.209000,0,3,48.433000,99
Yosemite,ceanothcord,49.8,24,0.895833,0.227000,0,3,48.433000,96
Yosemite,ceanothcord,49.985999999999997,24,0.937500,0.186000,0,3,48.433000,93
Yosemite,ceanothcord,50.137,24,0.979167,0.151000,0,3,48.433000,98
Yosemite,ceanothcord,1.7050000000000001,19,0.026316,1.705000,0,1,48.433000,38
Yosemite,ceanothcord,2.2240000000000002,19,0.078947,0.519000,0,3,48.433000,7
Yosemite,ceanothcord,2.9780000000000002,19,0.131579,0.754000,0,3,48.433000,78
Yosemite,ceanothcord,3.1259999999999999,19,0.184211,0.148000,0,3,48.433000,9
Yosemite,ceanothcord,3.7269999999999999,19,0.236842,0.601000,0,2,48.433000,83
Yosemite,ceanothcord,4.7649999999999997,19,0.289474,1.038000,0,0,48.433000,90
Yosemite,ceanothcord,24.724,19,0.342105,19.959000,0,0,48.433000,94
Yosemite,ceanothcord,26.782,19,0.394737,2.058000,0,1,48.433000,83
Yosemite,ceanothcord,27.361000000000001,19,0.447368,0.579000,0,1,48.433000,60
Yosemite,ceanothcord,29.312999999999999,19,0.500000,1.952000,0,0,48.433000,83
Yosemite,ceanothcord,46.216000000000001,19,0.552632,16.903000,0,1,48.433000,72
Yosemite,ceanothcord,47.151000000000003,19,0.605263,0.935000,0,2,48.433000,47
Yosemite,ceanothcord,47.293999999999997,19,0.657895,0.143000,0,1,48.433000,38
Yosemite,ceanothcord,48.298000000000002,19,0.710526,1.004000,0,1,48.433000,38
Yosemite,ceanothcord,48.985999999999997,19,0.763158,0.688000,0,4,48.433000,72
Yosemite,ceanothcord,49.378,19,0.815789,0.392000,0,4,48.433000,35
Yosemite,ceanothcord,49.573,19,0.868421,0.195000,0,4,48.433000,96
Yosemite,ceanothcord,49.802,19,0.921053,0.229000,0,4,48.433000,96
Yosemite,ceanothcord,50.137999999999998,19,0.973684,0.336000,0,3,48.433000,38
Yosemite,ceanothcord,1.77,38,0.013158,1.770000,0,2,48.368000,12
Yosemite,ceanothcord,2.0569999999999999,38,0.039474,0.287000,0,3,48.368000,90
Yosemite,ceanothcord,2.1930000000000001,38,0.065789,0.136000,0,4,48.368000,7
Yosemite,ceanothcord,2.9780000000000002,38,0.092105,0.785000,0,5,48.368000,91
Yosemite,ceanothcord,3.117,38,0.118421,0.139000,0,4,48.368000,46
Yosemite,ceanothcord,3.2189999999999999,38,0.144737,0.102000,0,3,48.368000,80
Yosemite,ceanothcord,3.7250000000000001,38,0.171053,0.506000,0,3,48.368000,83
Yosemite,ceanothcord,4.7569999999999997,38,0.197368,1.032000,0,1,48.368000,90
Yosemite,ceanothcord,5.6120000000000001,38,0.223684,0.855000,0,3,48.368000,40
Yosemite,ceanothcord,5.9390000000000001,38,0.250000,0.327000,0,2,48.368000,38
Yosemite,ceanothcord,6.157,38,0.276316,0.218000,0,2,48.368000,90
Yosemite,ceanothcord,10.118,38,0.302632,3.961000,0,0,48.368000,94
Yosemite,ceanothcord,11.347,38,0.328947,1.229000,0,1,48.368000,72
Yosemite,ceanothcord,12.346,38,0.355263,0.999000,0,1,48.368000,64
Yosemite,ceanothcord,20.806999999999999,38,0.381579,8.461000,0,1,48.368000,97
Yosemite,ceanothcord,21.527999999999999,38,0.407895,0.721000,0,1,48.368000,93
Yosemite,ceanothcord,23.501999999999999,38,0.434211,1.974000,0,0,48.368000,94
Yosemite,ceanothcord,24.696000000000002,38,0.460526,1.194000,0,1,48.368000,97
Yosemite,ceanothcord,25.484999999999999,38,0.486842,0.789000,0,2,48.368000,95
Yosemite,ceanothcord,26.143000000000001,38,0.513158,0.658000,0,1,48.368000,87
Yosemite,ceanothcord,27.399000000000001,38,0.539474,1.256000,0,0,48.368000,97
Yosemite,ceanothcord,28.542999999999999,38,0.565789,1.144000,0,3,48.368000,87
Yosemite,ceanothcord,28.814,38,0.592105,0.271000,1,3,48.368000,94
Yosemite,ceanothcord,28.866,38,0.618421,0.052000,1,3,48.368000,90
Yosemite,ceanothcord,29.359000000000002,38,0.644737,0.493000,0,3,48.368000,83
Yosemite,ceanothcord,30.722999999999999,38,0.671053,1.364000,0,0,48.368000,55
Yosemite,ceanothcord,35.436,38,0.697368,4.713000,0,0,48.368000,39
Yosemite,ceanothcord,41.865000000000002,38,0.723684,6.429000,0,0,48.368000,25
Yosemite,ceanothcord,46.06,38,0.750000,4.195000,0,1,48.368000,12
Yosemite,ceanothcord,46.198999999999998,38,0.776316,0.139000,0,2,48.368000,46
Yosemite,ceanothcord,47.151000000000003,38,0.802632,0.952000,0,2,48.368000,80
Yosemite,ceanothcord,47.293999999999997,38,0.828947,0.143000,0,1,48.368000,49
Yosemite,ceanothcord,48.804000000000002,38,0.855263,1.510000,0,4,48.368000,97
Yosemite,ceanothcord,48.984999999999999,38,0.881579,0.181000,0,4,48.368000,76
Yosemite,ceanothcord,49.420999999999999,38,0.907895,0.436000,0,5,48.368000,41
Yosemite,ceanothcord,49.643000000000001,38,0.934211,0.222000,0,5,48.368000,49
Yosemite,ceanothcord,49.802,38,0.960526,0.159000,0,5,48.368000,97
Yosemite,ceanothcord,50.137999999999998,38,0.986842,0.336000,0,3,48.368000,35
Yosemite,ceanothcord,1.772,22,0.022727,1.772000,0,2,48.031000,40
Yosemite,ceanothcord,2.056,22,0.068182,0.284000,0,3,48.031000,90
Yosemite,ceanothcord,2.1949999999999998,22,0.113636,0.139000,0,4,48.031000,9
Yosemite,ceanothcord,2.98,22,0.159091,0.785000,0,4,48.031000,50
Yosemite,ceanothcord,3.1179999999999999,22,0.204545,0.138000,0,3,48.031000,17
Yosemite,ceanothcord,3.7170000000000001,22,0.250000,0.599000,0,2,48.031000,59
Yosemite,ceanothcord,4.7619999999999996,22,0.295455,1.045000,0,0,48.031000,90
Yosemite,ceanothcord,18.68,22,0.340909,13.918000,0,0,48.031000,91
Yosemite,ceanothcord,20.818000000000001,22,0.386364,2.138000,0,0,48.031000,94
Yosemite,ceanothcord,22.119,22,0.431818,1.301000,0,0,48.031000,12
Yosemite,ceanothcord,24.298999999999999,22,0.477273,2.180000,0,1,48.031000,23
Yosemite,ceanothcord,24.702999999999999,22,0.522727,0.404000,0,1,48.031000,90
Yosemite,ceanothcord,26.878,22,0.568182,2.175000,0,0,48.031000,91
Yosemite,ceanothcord,28.555,22,0.613636,1.677000,0,1,48.031000,86
Yosemite,ceanothcord,29.41,22,0.659091,0.855000,0,1,48.031000,83
Yosemite,ceanothcord,30.654,22,0.704545,1.244000,0,0,48.031000,37
Yosemite,ceanothcord,41.853999999999999,22,0.750000,11.200000,0,0,48.031000,27
Yosemite,ceanothcord,46.21,22,0.795455,4.356000,0,1,48.031000,50
Yosemite,ceanothcord,47.140999999999998,22,0.840909,0.931000,0,2,48.031000,55
Yosemite,ceanothcord,47.281999999999996,22,0.886364,0.141000,0,1,48.031000,86
Yosemite,ceanothcord,49.313000000000002,22,0.931818,2.031000,0,1,48.031000,55
Yosemite,ceanothcord,49.802999999999997,22,0.977273,0.490000,0,1,48.031000,98
Yosemite,ceanothparv,1.69,27,0.018519,1.690000,1,4,48.116000,36
Yosemite,ceanothparv,1.77,27,0.055556,0.080000,1,4,48.116000,9
Yosemite,ceanothparv,2.016,27,0.092593,0.246000,1,5,48.116000,72
Yosemite,ceanothparv,2.056,27,0.129630,0.040000,1,5,48.116000,91
Yosemite,ceanothparv,2.1930000000000001,27,0.166667,0.137000,0,6,48.116000,7
Yosemite,ceanothparv,2.9790000000000001,27,0.203704,0.786000,0,6,48.116000,90
Yosemite,ceanothparv,3.1150000000000002,27,0.240741,0.136000,0,4,48.116000,37
Yosemite,ceanothparv,3.2170000000000001,27,0.277778,0.102000,0,3,48.116000,28
Yosemite,ceanothparv,3.7240000000000002,27,0.314815,0.507000,0,3,48.116000,83
Yosemite,ceanothparv,4.7569999999999997,27,0.351852,1.033000,1,2,48.116000,90
Yosemite,ceanothparv,4.84,27,0.388889,0.083000,1,2,48.116000,86
Yosemite,ceanothparv,5.0060000000000002,27,0.425926,0.166000,0,2,48.116000,7
Yosemite,ceanothparv,9.81,27,0.462963,4.804000,0,0,48.116000,9
Yosemite,ceanothparv,11.103,27,0.500000,1.293000,0,1,48.116000,58
Yosemite,ceanothparv,11.492000000000001,27,0.537037,0.389000,0,2,48.116000,50
Yosemite,ceanothparv,12.324,27,0.574074,0.832000,0,1,48.116000,64
Yosemite,ceanothparv,18.254000000000001,27,0.611111,5.930000,0,0,48.116000,72
