rt_bin,precursor_mz,rt_seconds,log10_ms1_height,ms1_n_peaks,ms2_n_peaks,ms2_log10_total_intensity,ms2_log10_max_intensity,ms2_frac_top3,n_samples_detected,log10_mean_detected_intensity,log10_max_detected_intensity,confidence_exact
4,293.06457,28.94,4.958659,9573,37,6.336487,5.797622,0.603825,5,3.226807,3.452342,0.140
4,205.06514,28.94,4.994361,3,31,6.292229,5.908191,0.717434,9,3.215167,3.511197,0.035
4,323.07039,28.94,5.194237,4,50,6.447887,5.906818,0.593361,14,3.282867,3.784261,0.017
4,307.08474,28.94,4.928345,9628,77,6.193089,5.817158,0.545022,5,3.021457,3.389108,0.114
4,678.23416,28.94,4.984122,6,268,6.340811,5.231396,0.155631,11,2.579488,3.559468,0.064
4,381.07484,28.94,6.576802,9,67,6.547631,6.026066,0.552254,11,5.157603,5.346185,0.024
4,381.27345,28.94,5.231979,3,48,6.312549,5.990551,0.709222,11,3.660966,3.869090,0.037
4,455.11289,28.94,5.243038,8,34,6.415431,5.990551,0.757629,11,3.221691,3.873688,0.192
4,503.158,28.94,4.383097,15,57,6.377730,5.990551,0.636195,10,2.463648,2.947598,0.010
4,293.06112,28.94,5.423737,10,56,6.480835,5.906818,0.550011,4,3.645148,4.075381,0.146
4,247.18395,29.02,5.233504,4,32,5.826535,5.022809,0.428768,12,3.324793,3.821694,0.002
4,404.19045,29.03,3.767749,3,34,5.719672,5.006929,0.508485,11,2.044284,2.434967,0.038
4,302.13224,29.04,4.131619,2,26,6.373895,5.906818,0.703576,11,2.504419,2.773140,0.062
4,309.05501,29.06,4.421275,7,26,6.112297,5.906818,0.748542,10,2.844389,3.066092,0.004
4,365.29361,28.94,5.033826,9154,107,6.485085,6.026066,0.504353,12,3.264466,3.643677,0.013
4,267.15395,29.08,4.076276,3,11,4.933301,4.553319,0.753120,14,1.951752,2.536104,0.036
4,206.04446,29.08,4.510143,3,43,6.397211,5.926286,0.651313,11,2.560906,2.991807,0.185
4,273.07891,29.10,4.261739,9,69,6.436508,5.990551,0.555664,10,2.618251,2.890530,0.044
4,475.19102,29.10,4.737987,4,52,6.126108,5.459580,0.416241,12,2.974572,3.505082,0.073
4,276.12936,29.11,4.210319,5,82,6.150797,5.391550,0.310341,11,2.358912,2.729572,0.062
4,285.16543,29.11,3.727623,2,36,5.876863,5.208392,0.509740,8,1.900806,2.361253,0.041
4,637.25055,29.11,4.362482,3,62,6.132399,5.459580,0.410255,11,2.502365,3.084734,0.786
4,365.10104,29.13,6.374015,10,117,6.619781,6.026066,0.467723,11,4.927013,5.173528,0.056
4,411.09174,29.13,4.222976,7,74,6.424268,5.990551,0.571547,11,2.659731,2.929686,0.032
4,261.12754,29.15,3.822299,9,23,5.511793,5.107863,0.701784,4,2.100874,2.413833,0.024
4,362.09295,29.18,4.739414,10,84,6.454226,5.990551,0.533451,11,3.104589,3.376437,0.027
4,696.21505,29.20,3.894870,2,44,6.384208,6.026066,0.636228,12,2.012818,2.468451,0.054
4,490.19073,29.22,5.185259,5,62,6.276765,5.516061,0.416710,12,3.368343,3.857004,0.019
4,610.24108,29.25,3.759894,2,34,5.943199,5.208392,0.486772,11,2.085621,2.418833,0.006
4,548.15491,29.25,4.344981,4,55,6.402988,5.990551,0.600251,12,2.315031,2.869890,0.113
4,273.20099,29.26,5.421275,5,44,5.915988,5.031419,0.367740,12,3.161530,3.990698,0.008
4,299.13752,29.26,4.685294,4,57,6.053511,5.504070,0.528420,12,2.678527,3.368661,0.023
4,435.12708,29.28,3.766338,3,88,6.377152,5.733676,0.470672,11,2.160472,2.385283,0.022
4,307.09478,29.29,5.207365,5,112,6.611648,5.990551,0.482214,3,3.605628,3.806734,0.018
4,432.1841,29.30,4.382917,4,64,6.084019,5.504070,0.571061,12,2.655188,3.129915,0.115
4,190.11576,29.34,3.863263,5,37,5.862814,5.504070,0.703664,12,1.817566,2.474840,0.016
4,448.17854,29.34,4.650405,6,68,6.154342,5.459580,0.390042,12,2.782937,3.292861,0.085
4,430.16963,29.37,4.141450,5,42,5.889037,5.208392,0.495651,10,2.069793,2.697383,0.248
4,236.15694,29.39,4.761101,7,62,6.147699,5.478503,0.362278,12,3.033607,3.448801,0.016
4,457.17971,29.39,4.178401,2,27,5.696980,5.006929,0.469670,6,2.138822,2.739288,0.042
4,233.0608,29.39,5.342817,6,73,6.536004,6.026066,0.567239,12,3.742738,4.048501,0.042
4,337.08905,29.39,5.486997,16,145,6.580255,5.946606,0.475143,7,4.058712,4.109971,0.022
4,527.1515,29.42,5.538448,11,121,6.555082,5.908191,0.391677,11,4.018989,4.239794,0.057
4,707.21186,29.42,5.216957,8,132,6.571047,6.026066,0.413784,11,3.675033,3.921921,0.043
4,458.19865,29.43,5.770336,8,71,6.110128,5.504070,0.537742,12,4.121916,4.519072,0.099
4,782.31295,29.43,5.019532,8,63,6.078834,5.504070,0.577921,12,3.191576,3.619174,0.046
4,275.13771,29.47,3.742411,5245,8,4.325234,3.779669,0.615848,9,1.900101,2.235573,0.102
4,275.10749,29.47,4.514415,8800,87,6.028581,5.455866,0.418982,3,2.784134,2.885343,0.179
4,277.08348,29.47,4.870287,5,67,6.420143,5.990551,0.577001,3,3.257468,3.450671,0.076
4,330.10426,29.47,3.921998,5235,38,5.824392,5.031419,0.407801,7,1.908854,2.553879,0.054
4,215.04962,29.47,5.112605,7,147,6.553100,5.990551,0.424835,4,3.353565,3.758241,0.137
4,291.06793,29.47,4.916085,8,120,6.130036,5.455866,0.332548,3,3.140266,3.547821,0.009
4,414.1751,29.47,3.898835,8,23,5.514805,4.765842,0.442566,6,1.993664,2.449956,0.046
4,445.12381,29.47,3.840859,9,25,5.566972,4.969969,0.548110,11,2.121976,2.504850,0.105
4,305.14557,29.47,4.663324,3,40,5.959729,5.208392,0.468593,7,3.018489,3.306727,0.038
4,476.17589,29.47,4.874366,8,97,6.170163,5.504070,0.468316,12,3.248612,3.613165,0.168
4,321.11012,29.47,5.360593,8764,107,6.013035,5.045306,0.206082,4,3.464059,3.586026,0.011
4,509.16273,29.47,5.085647,5,66,6.075724,5.504070,0.582074,12,3.076848,3.607845,0.049
4,397.10171,29.47,3.948560,4,67,5.942149,5.455866,0.511243,3,2.121744,2.496039,0.565
4,397.07093,29.47,4.032216,5,148,6.444941,5.734428,0.369444,7,2.054011,2.677010,0.084
4,217.06887,29.47,4.035430,9392,115,6.499626,5.990551,0.480501,9,2.450894,2.680811,0.049
4,305.12013,29.47,4.324488,8,126,6.161627,5.274394,0.281819,4,2.496448,2.925466,0.055
4,397.07293,29.47,4.093422,3,134,6.467233,5.733676,0.382505,8,2.186588,2.787795,0.007
4,237.07124,29.47,3.802568,3,122,6.511707,5.990551,0.467319,4,2.224363,2.442118,0.011
4,427.10461,29.47,4.098298,7,63,5.970727,5.274394,0.437392,6,2.198916,2.657934,0.111
4,333.09228,29.47,3.957464,6,63,5.787767,4.963941,0.327913,5,2.200347,2.528270,0.197
4,473.14233,29.47,4.046495,9524,127,6.437401,5.990551,0.491733,6,2.396118,2.586638,0.051
4,303.08175,29.47,4.464191,9,105,6.514694,6.026066,0.471114,9,2.958674,3.093640,0.045
4,433.15557,29.47,4.196453,2,143,6.196168,5.328097,0.259088,8,2.502178,2.804561,0.030
4,427.09891,29.47,3.980458,5,59,5.816211,4.963941,0.307124,7,1.962834,2.542244,0.066
4,395.10456,29.47,4.305136,4,102,6.367224,5.926286,0.485889,4,2.586829,2.906083,0.008
4,439.1331,29.47,4.699838,2,78,6.331202,5.734428,0.480051,4,2.767357,3.286009,0.071
4,449.12756,29.47,4.348110,4,106,6.495678,5.990551,0.484889,9,2.714049,2.941680,0.053
4,415.09504,29.47,5.870872,8,178,6.569279,5.990551,0.409299,11,4.461303,4.577163,0.033
4,625.19945,29.47,4.869642,9524,129,6.430489,5.990551,0.498434,9,2.857103,3.374896,0.114
4,542.17337,29.47,3.705265,2,113,6.062690,5.328097,0.292138,14,1.759079,2.284725,0.045
4,445.10465,29.47,5.371068,8,155,6.523687,5.933234,0.392599,11,3.776623,3.996676,0.052
4,625.19913,29.47,4.839918,6,148,6.508236,6.026066,0.447120,6,3.074571,3.451449,0.021
4,525.16086,29.47,4.220370,7,105,6.493038,5.990551,0.487845,6,2.493935,2.795156,0.136
4,307.08579,29.47,4.800992,10,66,6.439266,6.026066,0.560472,4,3.302574,3.417381,0.013
4,291.12428,29.47,4.996555,8996,110,6.447076,5.733676,0.400677,5,3.078944,3.162580,0.047
4,473.13922,29.47,4.058426,22,113,6.429362,5.733676,0.417357,7,2.594192,2.664934,0.102
4,521.13773,29.47,3.931305,3,93,6.488876,5.990551,0.492543,11,2.324612,2.581300,0.021
4,429.12178,29.47,5.035830,3,89,5.996043,5.225688,0.284323,5,3.392311,3.597214,0.011
4,321.11279,29.47,5.350054,12,179,6.446802,5.797622,0.380064,2,3.748264,3.989186,0.032
4,593.1578,29.47,4.619719,7,125,6.514234,5.990551,0.464608,7,2.971939,3.233985,0.138
4,335.07353,29.47,4.716588,9571,81,5.845615,4.778988,0.225449,2,3.074357,3.238423,0.091
4,577.15609,29.47,4.821906,9366,137,6.428869,5.792416,0.358764,6,3.178567,3.372080,0.085
4,689.20285,29.47,4.903199,9,133,6.525972,5.990551,0.452218,11,3.142330,3.496585,0.099
4,875.26184,29.47,3.765370,14,64,6.182024,5.817158,0.559086,7,1.912797,2.354468,0.095
4,363.07922,29.51,5.495683,2,58,6.056076,5.504070,0.609012,12,3.637810,4.039115,0.164
4,525.13642,29.51,5.473925,4,75,6.123013,5.504070,0.522022,12,3.628557,4.020904,0.058
4,633.11887,29.52,3.817499,10,150,6.361666,5.733676,0.374066,11,2.195985,2.463387,0.044
4,609.20716,29.52,4.069298,3,124,6.425671,5.990551,0.503994,10,2.342988,2.654799,0.018
4,261.09269,29.57,4.741388,2,129,6.441277,5.990551,0.487364,11,3.049200,3.352397,0.012
4,347.10604,29.58,4.935003,4,63,6.080299,5.504070,0.575974,13,2.907241,3.515029,0.133
4,351.12169,29.59,4.358125,12,124,6.162439,5.274394,0.281293,9,2.535916,2.912749,0.234
4,814.30786,29.59,3.736317,7,48,6.005740,5.208392,0.421487,12,2.052551,2.372699,0.024
4,319.09528,29.60,4.280806,2,126,6.435928,5.990551,0.493404,8,2.732219,2.902355,0.035
4,439.13664,29.60,4.453165,3,46,6.409505,5.908191,0.547654,9,2.596459,3.036370,0.102
4,440.18962,29.61,4.087071,7,58,5.881720,5.227103,0.492378,14,2.085697,2.636432,0.046
4,278.13387,29.61,4.226858,4,62,6.084413,5.504070,0.570544,10,2.133068,2.811413,0.012
5,448.15951,30.00,4.072617,8623,135,6.412951,5.797622,0.410873,11,2.427271,2.649162,0.021
4,561.17618,29.61,4.336860,6,132,6.157367,5.328097,0.283302,11,2.686262,2.935355,0.082
4,671.18935,29.61,4.198382,15,127,6.442376,5.990551,0.486132,11,2.514164,2.808302,0.062
4,579.19644,29.63,4.778585,3,196,6.607909,6.026066,0.380112,10,3.011747,3.416914,0.028
4,349.14574,29.63,5.167317,9,82,6.149884,5.504070,0.490703,12,3.183283,3.789943,0.051
4,671.22112,29.63,5.035029,7,68,6.094649,5.504070,0.557253,12,3.064065,3.578608,0.103
4,413.13598,29.63,4.130334,2,116,6.359964,5.926286,0.494080,13,2.331350,2.708428,0.034
4,152.06286,29.64,3.923555,8,89,6.154824,5.504070,0.485152,11,2.141842,2.551310,0.010
4,488.20941,29.64,4.211654,3,66,6.102081,5.504070,0.547799,5,2.582746,2.809274,0.093
4,272.08436,29.66,4.011147,7,121,6.434592,5.926286,0.465316,11,2.128692,2.602772,0.047
4,741.23248,29.66,4.886604,7,186,6.367291,5.734428,0.348666,11,3.184388,3.489506,0.105
5,483.1598,30.00,3.945321,8623,202,6.203746,5.045306,0.150885,8,2.083340,2.515551,0.106
4,213.13145,29.67,3.774590,4,77,6.103822,5.504070,0.545607,12,1.755608,2.354103,0.006
4,291.12376,29.70,4.938069,7,130,6.324770,5.734428,0.384530,7,3.104077,3.509347,0.097
4,321.06934,29.71,4.102434,4,47,6.349280,5.651439,0.571291,12,2.487331,2.748268,0.089
4,276.12485,29.47,4.160168,4365,236,6.271596,5.231396,0.171456,6,2.129408,2.456956,0.045
4,146.08181,29.75,3.808143,8,177,6.463148,5.734428,0.354276,13,2.199768,2.432896,0.381
4,602.24964,29.75,3.762453,10,22,5.396529,4.765842,0.492326,12,1.984257,2.320013,0.092
4,305.14895,29.76,4.314920,3,52,6.134988,5.478503,0.373038,11,2.475630,2.991053,0.019
4,476.15897,29.76,4.180413,3,212,6.313934,5.231396,0.165567,11,2.414046,2.748976,0.051
4,336.17669,29.76,3.699317,7,74,5.968506,5.478503,0.504241,8,1.929999,2.298550,0.013
4,158.12387,29.77,4.389166,6,55,6.045039,5.388835,0.398248,6,2.374120,3.110502,0.050
4,247.04136,29.79,3.984932,5,164,6.303247,5.391810,0.244907,10,2.352874,2.590163,0.053
4,399.11989,29.79,5.817698,4,241,6.565714,5.797622,0.296079,12,4.081328,4.422401,0.031
4,465.22191,29.79,4.970765,3,57,5.943947,5.306751,0.451571,12,2.758225,3.526760,0.032
4,550.16258,29.79,3.833530,4,145,6.272081,5.274394,0.252673,13,2.185018,2.452862,0.613
4,321.11004,29.80,5.530456,12,138,6.451192,5.933234,0.447711,10,3.780836,4.144582,0.099
4,277.02961,29.81,4.400711,4,165,6.467374,5.933234,0.431336,11,2.576521,3.022267,0.038
4,432.16841,29.81,4.019532,6,186,6.358833,5.274394,0.206922,11,2.370208,2.706366,0.055
4,490.1717,29.81,4.800854,2,221,6.568163,5.926286,0.342119,11,3.152892,3.403803,0.118
4,492.21914,29.82,4.519171,3,62,6.137463,5.505652,0.450312,8,2.667892,3.064765,0.024
5,654.26612,30.00,3.991270,9037,193,6.205563,5.131217,0.162268,19,1.905872,2.342064,0.027
4,204.09329,29.83,4.465977,20,74,6.153110,5.478503,0.357792,12,2.983855,3.251520,0.112
4,241.07949,29.84,4.097257,2,63,6.025924,5.463975,0.445227,9,2.233043,2.736486,0.021
4,247.0895,29.84,3.894593,4,89,6.160195,5.510861,0.396055,9,2.150880,2.555238,0.107
4,485.12139,29.85,3.858357,11,152,6.172160,5.231396,0.224208,7,2.115829,2.494718,0.541
4,499.13734,29.86,4.601299,18,183,6.361974,5.734428,0.352961,18,2.401874,3.202211,0.100
4,472.21443,29.87,5.291369,3,93,6.155209,5.504070,0.484722,12,3.428712,3.872296,0.049
4,215.05107,29.90,5.067443,5,164,6.539649,5.933234,0.378431,9,3.299405,3.845948,0.047
4,492.20115,29.92,5.326336,6,230,6.353398,5.328097,0.186723,13,3.640887,3.903167,0.061
4,513.11538,29.95,4.925931,3,275,6.677775,6.026066,0.323627,11,3.350271,3.524626,0.057
4,241.16192,29.96,4.879039,6,92,6.154009,5.504070,0.486064,12,3.181976,3.427408,0.239
4,394.99429,29.99,3.907734,7,23,6.275410,5.999908,0.853593,8,1.983744,2.416463,0.020
5,223.06838,30.00,4.047664,2,68,5.991576,5.463975,0.481869,8,2.178341,2.697193,0.032
5,224.11973,30.00,3.707570,2,54,5.956778,5.463975,0.522069,7,1.512873,2.309977,0.228
5,506.23768,30.00,3.789228,4,49,5.721713,5.173971,0.481035,4,2.030746,2.272887,0.070
5,184.0628,30.00,5.261025,5,256,6.567599,5.733676,0.303578,10,3.637329,3.858474,0.151
5,487.17844,30.00,4.767379,5062,61,6.423231,5.990551,0.572914,13,2.912092,3.416561,0.044
5,144.10187,30.00,4.390759,2,226,6.309224,5.157112,0.154522,11,2.425734,2.928108,0.333
5,469.13624,30.00,3.769156,21,130,6.124542,5.231396,0.256074,3,1.910062,2.341929,0.112
5,190.1062,30.00,4.149835,8,226,6.406000,5.274394,0.185626,10,2.635967,2.810197,0.067
5,258.10736,30.00,5.834039,5,242,6.599529,5.933234,0.329691,11,4.202462,4.514056,0.057
5,322.12414,30.00,5.688953,3,235,6.411522,5.274394,0.183281,11,3.972527,4.264116,0.089
5,273.18867,30.00,4.026125,9266,180,6.103444,4.893360,0.141529,8,2.000571,2.420096,0.005
5,299.12498,30.00,4.220892,9,193,6.256995,5.157112,0.174269,9,2.547649,2.733172,0.150
5,457.15417,30.00,3.975294,8730,136,6.198264,5.455866,0.321879,5,2.168513,2.464157,0.086
5,332.13003,30.00,4.999435,7,193,6.377928,5.274394,0.198021,12,3.378957,3.568118,0.073
5,273.19028,30.00,3.977083,8,228,6.218698,5.064657,0.137052,7,2.145660,2.494812,0.039
5,287.10783,30.00,4.240050,4,190,6.279646,5.215296,0.197709,8,2.406611,2.856982,0.014
5,329.13294,30.00,3.834739,5,211,6.252038,5.175352,0.171561,8,1.977896,2.362062,0.034
5,414.19271,30.00,4.057286,4,202,6.244234,5.175352,0.174672,10,2.213600,2.567543,0.106
5,497.14102,30.00,4.823865,27,206,6.551427,5.990551,0.384448,13,3.099658,3.453416,0.073
5,420.15885,30.00,3.966283,3,201,6.203293,5.045306,0.151042,6,1.928381,2.519229,0.048
5,349.13033,30.00,4.299289,9,235,6.294653,5.231396,0.167826,9,2.415383,2.833352,0.055
5,217.12368,30.00,3.719828,4,191,6.196131,5.045306,0.153553,5,1.795411,2.262767,0.003
5,458.18089,30.00,5.474653,6,244,6.546291,5.926286,0.326130,11,3.821494,4.028844,0.062
5,465.20197,30.00,5.402261,6,239,6.333906,5.157112,0.145985,11,3.774430,4.031451,0.049
5,472.19656,30.00,4.692142,8,262,6.323552,5.231396,0.157022,11,2.939053,3.217945,0.032
5,275.11449,30.00,4.216430,9541,137,6.128076,5.215296,0.234201,2,2.643349,2.777470,0.011
5,554.20443,30.00,3.796852,3,111,6.084796,5.175352,0.257692,11,2.008246,2.317156,0.044
5,620.23463,30.00,4.596377,5,218,6.341280,5.328097,0.192006,11,2.925414,3.105664,0.144
5,501.10624,30.00,3.770778,2,211,6.293395,5.157112,0.160258,4,1.968974,2.353224,0.096
5,672.27928,30.00,4.287802,7,197,6.239965,5.175352,0.176398,11,2.342966,2.796961,0.064
5,805.26331,30.00,3.837904,27,212,6.345220,5.328097,0.190272,9,2.094007,2.415514,0.040
5,648.22876,30.00,5.255031,6,265,6.322804,5.231396,0.157293,5,3.134494,3.833014,0.061
5,253.07949,30.04,4.212720,10,78,6.039550,5.478503,0.428149,11,2.442850,2.868077,0.039
5,718.28364,30.04,4.126781,3,213,6.252233,5.175352,0.171485,12,2.334239,2.647371,0.487
5,321.05514,30.05,4.692759,8,237,6.541718,5.926286,0.329582,10,3.116238,3.515840,0.038
5,287.1345,30.08,4.298853,7,56,5.883310,5.174330,0.422346,7,2.520613,2.897815,0.018
5,247.07665,30.08,4.534534,5,135,6.540326,6.026066,0.444113,8,2.989344,3.180441,0.048
5,307.11126,30.09,4.146438,5,78,6.146186,5.510861,0.409039,10,2.548867,2.859046,0.030
5,204.12297,30.09,4.419129,2,235,6.456687,5.328097,0.184646,11,2.689095,2.960881,0.117
5,256.08071,30.09,3.915400,7,267,6.323600,5.231396,0.157005,11,2.128881,2.458333,0.020
5,511.10119,30.09,4.277151,6,217,6.399900,5.734428,0.323445,11,2.634458,2.918214,0.109
5,305.08198,30.10,4.952986,9,284,6.374059,5.231396,0.144161,10,3.194839,3.570939,0.019
5,488.19216,30.13,4.503382,3,150,6.292712,5.391810,0.250921,13,2.778574,3.081791,0.074
5,286.17304,30.14,4.027757,4,189,6.259256,5.455866,0.279705,11,2.207015,2.586772,0.008
5,271.09001,30.16,4.628389,3,90,6.160991,5.510861,0.395329,12,2.867221,3.287392,0.007
5,415.11323,30.17,4.159868,6,42,5.795009,5.120199,0.457340,12,2.208952,2.821423,0.037
5,305.03714,30.17,4.217484,3,70,5.941916,5.174330,0.369031,11,2.478986,2.885220,0.044
5,595.15971,30.53,5.571359,8517,278,6.655159,5.889070,0.263416,11,3.989728,4.232183,0.019
5,147.04378,30.22,3.831870,3,241,6.289444,5.231396,0.164552,12,2.200232,2.366731,0.020
5,506.21608,30.22,4.604874,6,242,6.285899,5.231396,0.165901,12,2.815892,3.112690,0.324
5,204.12158,30.53,4.476397,9011,216,6.313052,5.225688,0.182339,7,2.672450,2.839402,0.107
5,504.20675,30.22,5.104146,8,89,6.160195,5.510861,0.396055,13,3.189962,3.685107,0.025
5,456.22213,30.23,4.109579,5,203,6.186127,4.924866,0.132787,8,1.927119,2.676712,0.091
5,522.20447,30.24,5.119915,3,253,6.420069,5.274394,0.179709,11,3.568105,3.762888,0.513
5,289.10081,30.24,4.848620,2,62,6.013044,5.510861,0.496842,12,3.192372,3.621023,0.055
5,351.11993,30.25,4.318689,3,121,6.289362,5.792416,0.427474,7,2.353104,2.860167,0.025
5,152.05642,30.25,4.639486,8,228,6.373511,5.274394,0.179293,11,2.817467,3.179407,0.049
5,206.10118,30.25,4.161068,5,234,6.414360,5.274394,0.182087,11,2.581829,2.790807,0.041
5,220.11602,30.26,4.238297,4,233,6.316230,5.157112,0.152049,10,2.590653,2.801614,0.097
5,666.26505,30.26,4.785472,3,83,6.057146,5.510861,0.448866,9,2.995092,3.342814,0.086
5,229.07968,30.27,3.963316,7,63,6.006773,5.510861,0.504068,19,2.009286,2.602788,0.180
5,289.08789,30.00,4.187239,9545,171,6.131922,5.128325,0.185374,9,2.488361,2.679867,0.160
5,828.32263,30.30,4.321391,4,75,5.845655,5.269976,0.405227,11,2.419006,2.890273,0.095
5,357.12876,30.53,3.706803,9023,232,6.228707,4.924866,0.120386,10,1.961179,2.233208,0.035
5,325.12231,30.32,5.464490,5,75,6.087079,5.510861,0.468675,12,3.873870,4.188963,0.093
5,457.15335,30.00,3.975294,8730,165,6.125830,5.064657,0.169728,8,2.141009,2.351825,0.127
5,304.1475,30.34,4.537315,5,252,6.585005,5.990551,0.366585,11,3.010310,3.164804,0.006
5,204.08449,30.35,4.885983,7,237,6.379550,5.274394,0.176817,11,3.294779,3.486046,0.024
5,679.21443,30.35,3.740126,5,59,6.336321,5.908191,0.552119,5,1.885785,2.305337,0.118
5,670.2644,30.35,3.722716,5,193,6.205563,5.131217,0.162268,11,1.986698,2.231027,0.143
5,263.01542,30.36,4.078094,7,144,6.405885,5.734428,0.399050,11,2.187637,2.708640,0.105
5,429.12624,30.38,5.156246,3,81,6.032439,5.274394,0.379454,6,3.410515,3.712948,0.101
5,408.1251,30.38,3.900039,2,221,6.231446,5.241532,0.180015,11,1.943942,2.435619,0.235
5,393.15082,30.40,4.267875,2,137,6.014759,5.064657,0.208040,13,2.256684,2.783821,0.060
5,342.15002,30.41,5.041787,3,66,6.124597,5.510861,0.429886,12,3.226468,3.698518,0.018
5,275.11439,30.43,4.331427,6,185,6.270597,5.157112,0.168895,9,2.747049,2.977899,0.013
5,229.15226,30.43,5.360783,3,204,6.237999,5.081677,0.150323,11,3.721845,3.887249,0.042
5,307.04004,30.44,4.275311,7,192,6.484132,5.926286,0.376313,10,2.710768,2.992815,0.021
5,247.07446,30.45,4.539452,5,101,6.397003,5.908191,0.553638,5,2.926222,3.118625,0.049
5,259.02992,30.47,4.474071,4,67,5.891929,5.174330,0.387277,9,2.780498,3.091493,0.010
5,241.1519,30.47,4.983175,4,216,6.326339,5.175352,0.148465,10,3.381294,3.497830,0.037
5,343.13579,30.48,4.726646,6,66,5.876327,5.388835,0.492686,10,3.012589,3.339373,0.028
5,174.11087,30.48,5.215638,5,170,6.445378,5.797622,0.381312,11,3.506485,3.867360,0.036
5,259.09117,30.49,4.031004,3,73,6.034497,5.510861,0.472896,10,2.393151,2.712146,0.039
5,360.1605,30.52,5.001734,7,25,5.349728,4.727333,0.566902,6,3.282853,3.666326,0.082
5,522.21898,30.53,5.221936,4,93,6.059194,5.478503,0.409213,11,3.607045,3.922388,0.036
5,167.06931,30.53,4.630326,11,233,6.348202,5.328097,0.188970,11,3.113017,3.338094,0.051
5,188.12751,30.53,3.967548,5,190,6.249577,5.175352,0.172536,11,2.088183,2.500256,0.007
5,188.08928,30.53,4.265054,3,114,5.881186,4.730136,0.181596,6,2.612899,2.796266,0.017
5,218.10037,30.53,4.735838,3,205,6.217723,5.081677,0.148856,11,3.120763,3.357123,0.136
5,179.06884,30.53,4.750277,7,232,6.285937,5.231396,0.165887,10,3.110561,3.309221,0.118
5,158.1177,30.53,5.224533,7,285,6.385460,5.231396,0.140426,3,3.392633,3.863075,0.065
5,218.13717,30.53,4.218536,2,185,6.215815,5.175352,0.186484,10,2.563139,2.844979,0.025
5,301.03233,30.53,4.565730,5,196,6.200772,5.215296,0.167441,12,2.717200,3.351454,0.015
5,684.27557,30.52,5.117603,4,81,6.059801,5.510861,0.446130,8,3.428811,3.793999,0.061
5,343.12157,30.53,4.294025,8,170,6.205024,5.175352,0.191176,10,2.730310,2.854715,0.050
5,424.17781,30.53,4.371622,2,148,5.949810,4.717346,0.132981,6,2.571735,2.883783,0.644
5,394.16706,30.53,5.296226,10,160,6.181494,5.175352,0.201820,4,3.659245,3.812415,0.192
5,360.14718,30.53,4.905202,10,191,6.199801,5.231396,0.202277,3,3.493397,3.556114,0.016
5,707.22401,30.56,4.952114,7,43,6.496670,5.651439,0.406881,4,3.093499,3.559856,0.458
5,346.14059,30.61,3.756788,4,216,6.264657,5.175352,0.166648,8,1.924369,2.321376,0.009
5,309.05379,30.53,4.000868,8694,23,5.920745,5.492259,0.738779,6,2.049969,2.467508,0.239
5,275.99097,30.78,3.776338,3,220,6.413904,5.274394,0.182278,11,2.245667,2.409559,0.038
5,325.10835,30.81,4.727460,3,189,6.225706,5.175352,0.182285,10,3.209476,3.364375,0.029
5,287.08799,30.84,3.929266,2,82,5.979161,5.478503,0.492021,10,2.081550,2.547767,0.043
5,241.08009,30.90,4.010724,2,85,6.064761,5.478503,0.404002,10,2.183422,2.571340,0.035
5,354.1031,30.91,4.340047,2,37,6.357185,6.026066,0.677073,5,2.558733,2.888601,0.045
5,284.09623,30.92,4.076640,4,209,6.217918,5.157112,0.149391,9,2.253283,2.593456,0.171
5,773.20685,31.03,4.253096,4,232,6.227040,4.924866,0.120849,9,2.410547,2.809125,0.058
5,423.10173,31.10,4.759592,6,59,5.981924,5.510861,0.533751,14,2.916117,3.418501,0.192
5,365.2955,31.11,4.908539,2,42,6.264047,5.926286,0.662762,3,2.999003,3.468871,0.011
5,488.18954,31.23,4.454845,3,151,6.328945,5.734428,0.380852,3,2.585190,3.017270,0.011
5,526.22633,31.23,3.857091,2,206,6.176722,5.215296,0.176974,8,1.988764,2.388545,0.254
5,177.05368,31.29,4.274850,4,215,6.266902,5.157112,0.170338,8,2.730841,2.880900,0.036
5,285.11142,31.30,3.710540,4,214,6.253841,5.175352,0.170851,5,2.088914,2.243917,0.031
5,590.22508,31.30,4.003891,4,205,6.174083,5.215296,0.178053,5,2.376895,2.518093,0.126
5,577.15908,31.47,4.670802,5,147,6.560275,5.990551,0.417874,5,2.917855,3.317520,0.037
5,289.08767,31.58,4.147676,5,197,6.228641,5.081677,0.153597,6,2.682750,2.987810,0.028
5,429.1302,31.80,4.983175,42,147,6.533967,5.908191,0.403889,7,3.061339,3.569586,0.051
5,672.2809,32.01,4.075182,9,208,6.208310,5.157112,0.152733,11,2.143814,2.573349,0.111
5,434.14415,32.10,3.904986,4,12,4.872438,4.508882,0.725622,7,2.132917,2.637334,0.025
5,241.15346,32.14,4.854488,6,241,6.286007,5.231396,0.165860,9,2.599059,3.387965,0.070
5,666.23741,32.16,3.909074,8,264,6.322240,5.231396,0.157497,6,1.748375,2.480924,0.213
5,460.21383,32.16,4.203577,2,75,5.985739,5.478503,0.484624,12,2.228773,2.818708,0.062
5,263.07043,32.17,4.999826,8,32,6.004800,5.620602,0.795020,7,3.037269,3.568407,0.026
5,319.10079,32.17,4.063709,2,223,6.300863,5.231396,0.170626,7,2.041303,2.709737,0.064
