station,day_of_year,anomaly,hot_excess,cold_excess,is_hot_extreme,is_cold_extreme,anomaly_lag1,anomaly_lag2,anomaly_lag3,next_day_anomaly
USW00003820,208,3.094569,0.000000,0.000000,0.0,0.0,4.690853,1.988885,1.988648,3.100053
USW00003820,209,3.100053,0.000000,0.000000,0.0,0.0,3.094569,4.690853,1.988885,3.607331
USW00003820,210,3.607331,0.000000,0.000000,0.0,0.0,3.100053,3.094569,4.690853,5.316432
USW00003820,211,5.316432,1.589854,0.000000,1.0,0.0,3.607331,3.100053,3.094569,4.727389
USW00003820,212,4.727389,1.000810,0.000000,1.0,0.0,5.316432,3.607331,3.100053,8.140236
USW00003820,213,8.140236,4.413657,0.000000,1.0,0.0,4.727389,5.316432,3.607331,2.555014
USW00003820,214,2.555014,0.000000,0.000000,0.0,0.0,8.140236,4.727389,5.316432,1.471766
USW00003820,215,1.471766,0.000000,0.000000,0.0,0.0,2.555014,8.140236,4.727389,0.890539
USW00003820,216,0.890539,0.000000,0.000000,0.0,0.0,1.471766,2.555014,8.140236,2.111381
USW00003820,217,2.111381,0.000000,0.000000,0.0,0.0,0.890539,1.471766,2.555014,3.234345
USW00003820,218,3.234345,0.000000,0.000000,0.0,0.0,2.111381,0.890539,1.471766,3.759486
USW00003820,219,3.759486,0.032907,0.000000,1.0,0.0,3.234345,2.111381,0.890539,5.486859
USW00003820,220,5.486859,1.760281,0.000000,1.0,0.0,3.759486,3.234345,2.111381,3.316524
USW00003820,221,3.316524,0.000000,0.000000,0.0,0.0,5.486859,3.759486,3.234345,4.448541
USW00003820,222,4.448541,0.721963,0.000000,1.0,0.0,3.316524,5.486859,3.759486,5.582971
USW00003820,223,5.582971,1.856393,0.000000,1.0,0.0,4.448541,3.316524,5.486859,6.119877
USW00003820,224,6.119877,2.393298,0.000000,1.0,0.0,5.582971,4.448541,3.316524,6.159320
USW00003820,225,6.159320,2.432741,0.000000,1.0,0.0,6.119877,5.582971,4.448541,5.701363
USW00003820,226,5.701363,1.974785,0.000000,1.0,0.0,6.159320,6.119877,5.582971,2.446069
USW00003820,227,2.446069,0.000000,0.000000,0.0,0.0,5.701363,6.159320,6.119877,2.493498
USW00003820,228,2.493498,0.000000,0.000000,0.0,0.0,2.446069,5.701363,6.159320,4.743710
USW00003820,229,4.743710,1.017131,0.000000,1.0,0.0,2.493498,2.446069,5.701363,5.896763
USW00003820,230,5.896763,2.170184,0.000000,1.0,0.0,4.743710,2.493498,2.446069,4.252712
USW00003820,231,4.252712,0.526133,0.000000,1.0,0.0,5.896763,4.743710,2.493498,-0.088389
USW00003820,232,-0.088389,0.000000,0.000000,0.0,0.0,4.252712,5.896763,4.743710,1.073510
USW00003820,233,1.073510,0.000000,0.000000,0.0,0.0,-0.088389,4.252712,5.896763,0.538456
USW00003820,234,0.538456,0.000000,0.000000,0.0,0.0,1.073510,-0.088389,4.252712,0.106490
USW00003820,235,0.106490,0.000000,0.000000,0.0,0.0,0.538456,1.073510,-0.088389,-2.622349
USW00003820,236,-2.622349,0.000000,0.000000,0.0,0.0,0.106490,0.538456,1.073510,-0.848028
USW00003820,237,-0.848028,0.000000,0.000000,0.0,0.0,-2.622349,0.106490,0.538456,1.429483
USW00003820,238,1.429483,0.000000,0.000000,0.0,0.0,-0.848028,-2.622349,0.106490,2.010207
USW00003820,239,2.010207,0.000000,0.000000,0.0,0.0,1.429483,-0.848028,-2.622349,0.994161
USW00003820,240,0.994161,0.000000,0.000000,0.0,0.0,2.010207,1.429483,-0.848028,0.581357
USW00003820,241,0.581357,0.000000,0.000000,0.0,0.0,0.994161,2.010207,1.429483,0.071801
USW00003820,242,0.071801,0.000000,0.000000,0.0,0.0,0.581357,0.994161,2.010207,-2.634508
USW00003820,156,3.643689,0.000000,0.000000,0.0,0.0,6.537087,6.632082,3.928641,-0.848078
USW00003820,157,-0.848078,0.000000,0.000000,0.0,0.0,3.643689,6.537087,6.632082,-0.938183
USW00003820,158,-0.938183,0.000000,0.000000,0.0,0.0,-0.848078,3.643689,6.537087,-2.226592
USW00003820,159,-2.226592,0.000000,0.000000,0.0,0.0,-0.938183,-0.848078,3.643689,-1.713273
USW00003820,160,-1.713273,0.000000,0.000000,0.0,0.0,-2.226592,-0.938183,-0.848078,1.001808
USW00003820,161,1.001808,0.000000,0.000000,0.0,0.0,-1.713273,-2.226592,-0.938183,2.518680
USW00003820,162,2.518680,0.000000,0.000000,0.0,0.0,1.001808,-1.713273,-2.226592,3.037376
USW00003820,163,3.037376,0.000000,0.000000,0.0,0.0,2.518680,1.001808,-1.713273,3.557925
USW00003820,164,3.557925,0.000000,0.000000,0.0,0.0,3.037376,2.518680,1.001808,4.580355
USW00003820,165,4.580355,0.853776,0.000000,1.0,0.0,3.557925,3.037376,2.518680,6.104692
USW00003820,166,6.104692,2.378113,0.000000,1.0,0.0,4.580355,3.557925,3.037376,4.930962
USW00003820,167,4.930962,1.204383,0.000000,1.0,0.0,6.104692,4.580355,3.557925,2.059187
USW00003820,168,2.059187,0.000000,0.000000,0.0,0.0,4.930962,6.104692,4.580355,1.989389
USW00003820,169,1.989389,0.000000,0.000000,0.0,0.0,2.059187,4.930962,6.104692,3.121585
USW00003820,170,3.121585,0.000000,0.000000,0.0,0.0,1.989389,2.059187,4.930962,-0.344207
USW00003820,171,-0.344207,0.000000,0.000000,0.0,0.0,3.121585,1.989389,2.059187,1.292027
USW00003820,172,1.292027,0.000000,0.000000,0.0,0.0,-0.344207,3.121585,1.989389,0.630297
USW00003820,173,0.630297,0.000000,0.000000,0.0,0.0,1.292027,-0.344207,3.121585,0.070613
USW00003820,174,0.070613,0.000000,0.000000,0.0,0.0,0.630297,1.292027,-0.344207,1.112980
USW00003820,175,1.112980,0.000000,0.000000,0.0,0.0,0.070613,0.630297,1.292027,1.057403
USW00003820,176,1.057403,0.000000,0.000000,0.0,0.0,1.112980,0.070613,0.630297,1.503882
USW00003820,177,1.503882,0.000000,0.000000,0.0,0.0,1.057403,1.112980,0.070613,0.952415
USW00003820,178,0.952415,0.000000,0.000000,0.0,0.0,1.503882,1.057403,1.112980,-0.197002
USW00003820,179,-0.197002,0.000000,0.000000,0.0,0.0,0.952415,1.503882,1.057403,-0.244375
USW00003820,180,-0.244375,0.000000,0.000000,0.0,0.0,-0.197002,0.952415,1.503882,-3.089713
USW00003820,181,-3.089713,0.000000,0.000000,0.0,0.0,-0.244375,-0.197002,0.952415,-2.533028
USW00003820,182,-2.533028,0.000000,0.000000,0.0,0.0,-3.089713,-0.244375,-0.197002,-2.074333
USW00003820,183,-2.074333,0.000000,0.000000,0.0,0.0,-2.533028,-3.089713,-0.244375,-2.613642
USW00003820,184,-2.613642,0.000000,0.000000,0.0,0.0,-2.074333,-2.533028,-3.089713,-1.550973
USW00003820,185,-1.550973,0.000000,0.000000,0.0,0.0,-2.613642,-2.074333,-2.533028,-0.486343
USW00003820,186,-0.486343,0.000000,0.000000,0.0,0.0,-1.550973,-2.613642,-2.074333,3.380229
USW00003820,187,3.380229,0.000000,0.000000,0.0,0.0,-0.486343,-1.550973,-2.613642,2.248722
USW00003820,188,2.248722,0.000000,0.000000,0.0,0.0,3.380229,-0.486343,-1.550973,0.519114
USW00003820,189,0.519114,0.000000,0.000000,0.0,0.0,2.248722,3.380229,-0.486343,-1.208614
USW00003820,190,-1.208614,0.000000,0.000000,0.0,0.0,0.519114,2.248722,3.380229,-0.134484
USW00003820,191,-0.134484,0.000000,0.000000,0.0,0.0,-1.208614,0.519114,2.248722,2.641482
USW00003820,192,2.641482,0.000000,0.000000,0.0,0.0,-0.134484,-1.208614,0.519114,2.619264
USW00003820,193,2.619264,0.000000,0.000000,0.0,0.0,2.641482,-0.134484,-1.208614,1.498841
USW00003820,194,1.498841,0.000000,0.000000,0.0,0.0,2.619264,2.641482,-0.134484,-1.319804
USW00003820,195,-1.319804,0.000000,0.000000,0.0,0.0,1.498841,2.619264,2.641482,0.363310
USW00003820,196,0.363310,0.000000,0.000000,0.0,0.0,-1.319804,1.498841,2.619264,0.848167
USW00003820,197,0.848167,0.000000,0.000000,0.0,0.0,0.363310,-1.319804,1.498841,1.434754
USW00003820,198,1.434754,0.000000,0.000000,0.0,0.0,0.848167,0.363310,-1.319804,1.423059
USW00003820,199,1.423059,0.000000,0.000000,0.0,0.0,1.434754,0.848167,0.363310,2.013073
USW00003820,200,2.013073,0.000000,0.000000,0.0,0.0,1.423059,1.434754,0.848167,3.604788
USW00003820,201,3.604788,0.000000,0.000000,0.0,0.0,2.013073,1.423059,1.434754,4.698203
USW00003820,202,4.698203,0.971624,0.000000,1.0,0.0,3.604788,2.013073,1.423059,3.093315
USW00003820,203,3.093315,0.000000,0.000000,0.0,0.0,4.698203,3.604788,2.013073,4.190128
USW00003820,204,4.190128,0.463549,0.000000,1.0,0.0,3.093315,4.698203,3.604788,-3.011352
USW00003820,205,-3.011352,0.000000,0.000000,0.0,0.0,4.190128,3.093315,4.698203,-5.811115
USW00003820,206,-5.811115,0.000000,-0.783174,0.0,1.0,-3.011352,4.190128,3.093315,-6.909147
USW00003820,207,-6.909147,0.000000,-1.881206,0.0,1.0,-5.811115,-3.011352,4.190128,-4.205431
USW00003820,208,-4.205431,0.000000,0.000000,0.0,0.0,-6.909147,-5.811115,-3.011352,-1.399947
USW00003820,209,-1.399947,0.000000,0.000000,0.0,0.0,-4.205431,-6.909147,-5.811115,-1.892669
USW00003820,210,-1.892669,0.000000,0.000000,0.0,0.0,-1.399947,-4.205431,-6.909147,-0.783568
USW00003820,211,-0.783568,0.000000,0.000000,0.0,0.0,-1.892669,-1.399947,-4.205431,0.327389
USW00003820,212,0.327389,0.000000,0.000000,0.0,0.0,-0.783568,-1.892669,-1.399947,-0.759764
USW00003820,213,-0.759764,0.000000,0.000000,0.0,0.0,0.327389,-0.783568,-1.892669,-2.944986
USW00003820,214,-2.944986,0.000000,0.000000,0.0,0.0,-0.759764,0.327389,-0.783568,-4.128234
USW00003820,215,-4.128234,0.000000,0.000000,0.0,0.0,-2.944986,-0.759764,0.327389,-2.909461
USW00003820,216,-2.909461,0.000000,0.000000,0.0,0.0,-4.128234,-2.944986,-0.759764,-5.688619
USW00003820,217,-5.688619,0.000000,-0.660678,0.0,1.0,-2.909461,-4.128234,-2.944986,-1.265655
USW00003820,218,-1.265655,0.000000,0.000000,0.0,0.0,-5.688619,-2.909461,-4.128234,0.459486
USW00003820,219,0.459486,0.000000,0.000000,0.0,0.0,-1.265655,-5.688619,-2.909461,0.986859
USW00003820,220,0.986859,0.000000,0.000000,0.0,0.0,0.459486,-1.265655,-5.688619,1.016524
USW00003820,221,1.016524,0.000000,0.000000,0.0,0.0,0.986859,0.459486,-1.265655,2.748541
USW00003820,222,2.748541,0.000000,0.000000,0.0,0.0,1.016524,0.986859,0.459486,0.582971
USW00003820,223,0.582971,0.000000,0.000000,0.0,0.0,2.748541,1.016524,0.986859,-0.480123
USW00003820,224,-0.480123,0.000000,0.000000,0.0,0.0,0.582971,2.748541,1.016524,-1.540680
USW00003820,225,-1.540680,0.000000,0.000000,0.0,0.0,-0.480123,0.582971,2.748541,-2.098637
USW00003820,226,-2.098637,0.000000,0.000000,0.0,0.0,-1.540680,-0.480123,0.582971,-2.053931
USW00003820,227,-2.053931,0.000000,0.000000,0.0,0.0,-2.098637,-1.540680,-0.480123,0.193498
USW00003820,228,0.193498,0.000000,0.000000,0.0,0.0,-2.053931,-2.098637,-1.540680,1.343710
USW00003820,229,1.343710,0.000000,0.000000,0.0,0.0,0.193498,-2.053931,-2.098637,2.596763
USW00003820,230,2.596763,0.000000,0.000000,0.0,0.0,1.343710,0.193498,-2.053931,4.252712
USW00003820,231,4.252712,0.526133,0.000000,1.0,0.0,2.596763,1.343710,0.193498,-1.188389
USW00003820,232,-1.188389,0.000000,0.000000,0.0,0.0,4.252712,2.596763,1.343710,-1.726490
USW00003820,233,-1.726490,0.000000,0.000000,0.0,0.0,-1.188389,4.252712,2.596763,-7.761544
USW00003820,234,-7.761544,0.000000,-2.733604,0.0,1.0,-1.726490,-1.188389,4.252712,-2.093510
USW00003820,235,-2.093510,0.000000,0.000000,0.0,0.0,-7.761544,-1.726490,-1.188389,-0.422349
USW00003820,236,-0.422349,0.000000,0.000000,0.0,0.0,-2.093510,-7.761544,-1.726490,2.451972
USW00003820,237,2.451972,0.000000,0.000000,0.0,0.0,-0.422349,-2.093510,-7.761544,0.329483
USW00003820,238,0.329483,0.000000,0.000000,0.0,0.0,2.451972,-0.422349,-2.093510,-0.689793
USW00003820,239,-0.689793,0.000000,0.000000,0.0,0.0,0.329483,2.451972,-0.422349,-2.305839
USW00003820,240,-2.305839,0.000000,0.000000,0.0,0.0,-0.689793,0.329483,2.451972,0.581357
USW00003820,241,0.581357,0.000000,0.000000,0.0,0.0,-2.305839,-0.689793,0.329483,-1.528199
USW00003820,242,-1.528199,0.000000,0.000000,0.0,0.0,0.581357,-2.305839,-0.689793,-3.734508
USW00003820,243,-3.734508,0.000000,0.000000,0.0,0.0,-1.528199,0.581357,-2.305839,-5.237578
USW00003820,155,0.937087,0.000000,0.000000,0.0,0.0,1.032082,-1.071359,-2.673266,1.943689
USW00003820,156,1.943689,0.000000,0.000000,0.0,0.0,0.937087,1.032082,-1.071359,1.851922
USW00003820,157,1.851922,0.000000,0.000000,0.0,0.0,1.943689,0.937087,1.032082,0.661817
USW00003820,158,0.661817,0.000000,0.000000,0.0,0.0,1.851922,1.943689,0.937087,-3.826592
USW00003820,159,-3.826592,0.000000,0.000000,0.0,0.0,0.661817,1.851922,1.943689,-5.013273
USW00003820,160,-5.013273,0.000000,0.000000,0.0,0.0,-3.826592,0.661817,1.851922,-1.798192
USW00003820,161,-1.798192,0.000000,0.000000,0.0,0.0,-5.013273,-3.826592,0.661817,-3.581320
USW00003820,162,-3.581320,0.000000,0.000000,0.0,0.0,-1.798192,-5.013273,-3.826592,-4.162624
USW00003820,163,-4.162624,0.000000,0.000000,0.0,0.0,-3.581320,-1.798192,-5.013273,0.157925
USW00003820,164,0.157925,0.000000,0.000000,0.0,0.0,-4.162624,-3.581320,-1.798192,1.180355
USW00003820,165,1.180355,0.000000,0.000000,0.0,0.0,0.157925,-4.162624,-3.581320,0.004692
USW00003820,166,0.004692,0.000000,0.000000,0.0,0.0,1.180355,0.157925,-4.162624,0.530962
USW00003820,167,0.530962,0.000000,0.000000,0.0,0.0,0.004692,1.180355,0.157925,-0.140813
USW00003820,168,-0.140813,0.000000,0.000000,0.0,0.0,0.530962,0.004692,1.180355,-0.210611
USW00003820,169,-0.210611,0.000000,0.000000,0.0,0.0,-0.140813,0.530962,0.004692,-1.878415
USW00003820,170,-1.878415,0.000000,0.000000,0.0,0.0,-0.210611,-0.140813,0.530962,-1.444207
USW00003820,171,-1.444207,0.000000,0.000000,0.0,0.0,-1.878415,-0.210611,-0.140813,0.192027
USW00003820,172,0.192027,0.000000,0.000000,0.0,0.0,-1.444207,-1.878415,-0.210611,-0.969703
USW00003820,173,-0.969703,0.000000,0.000000,0.0,0.0,0.192027,-1.444207,-1.878415,-2.729387
USW00003820,174,-2.729387,0.000000,0.000000,0.0,0.0,-0.969703,0.192027,-1.444207,-2.187020
USW00003820,175,-2.187020,0.000000,0.000000,0.0,0.0,-2.729387,-0.969703,0.192027,-3.442597
USW00003820,176,-3.442597,0.000000,0.000000,0.0,0.0,-2.187020,-2.729387,-0.969703,-1.796118
USW00003820,177,-1.796118,0.000000,0.000000,0.0,0.0,-3.442597,-2.187020,-2.729387,-1.847585
USW00003820,178,-1.847585,0.000000,0.000000,0.0,0.0,-1.796118,-3.442597,-2.187020,-2.397002
USW00003820,179,-2.397002,0.000000,0.000000,0.0,0.0,-1.847585,-1.796118,-3.442597,-1.944375
USW00003820,180,-1.944375,0.000000,0.000000,0.0,0.0,-2.397002,-1.847585,-1.796118,-4.189713
USW00003820,181,-4.189713,0.000000,0.000000,0.0,0.0,-1.944375,-2.397002,-1.847585,-0.933028
USW00003820,182,-0.933028,0.000000,0.000000,0.0,0.0,-4.189713,-1.944375,-2.397002,-0.374333
USW00003820,183,-0.374333,0.000000,0.000000,0.0,0.0,-0.933028,-4.189713,-1.944375,-2.613642
USW00003820,184,-2.613642,0.000000,0.000000,0.0,0.0,-0.374333,-0.933028,-4.189713,-1.550973
USW00003820,185,-1.550973,0.000000,0.000000,0.0,0.0,-2.613642,-0.374333,-0.933028,0.013657
USW00003820,186,0.013657,0.000000,0.000000,0.0,0.0,-1.550973,-2.613642,-0.374333,-0.019771
USW00003820,187,-0.019771,0.000000,0.000000,0.0,0.0,0.013657,-1.550973,-2.613642,-0.051278
USW00003820,188,-0.051278,0.000000,0.000000,0.0,0.0,-0.019771,0.013657,-1.550973,-0.580886
USW00003820,189,-0.580886,0.000000,0.000000,0.0,0.0,-0.051278,-0.019771,0.013657,0.991386
USW00003820,190,0.991386,0.000000,0.000000,0.0,0.0,-0.580886,-0.051278,-0.019771,0.965516
USW00003820,191,0.965516,0.000000,0.000000,0.0,0.0,0.991386,-0.580886,-0.051278,2.141482
USW00003820,192,2.141482,0.000000,0.000000,0.0,0.0,0.965516,0.991386,-0.580886,-0.180736
USW00003820,193,-0.180736,0.000000,0.000000,0.0,0.0,2.141482,0.965516,0.991386,-4.101159
USW00003820,194,-4.101159,0.000000,0.000000,0.0,0.0,-0.180736,2.141482,0.965516,-1.819804
USW00003820,195,-1.819804,0.000000,0.000000,0.0,0.0,-4.101159,-0.180736,2.141482,-1.836690
USW00003820,196,-1.836690,0.000000,0.000000,0.0,0.0,-1.819804,-4.101159,-0.180736,-1.851833
USW00003820,197,-1.851833,0.000000,0.000000,0.0,0.0,-1.836690,-1.819804,-4.101159,-0.765246
USW00003820,198,-0.765246,0.000000,0.000000,0.0,0.0,-1.851833,-1.836690,-1.819804,0.823059
USW00003820,199,0.823059,0.000000,0.000000,0.0,0.0,-0.765246,-1.851833,-1.836690,2.013073
USW00003820,200,2.013073,0.000000,0.000000,0.0,0.0,0.823059,-0.765246,-1.851833,-2.995212
USW00003820,201,-2.995212,0.000000,0.000000,0.0,0.0,2.013073,0.823059,-0.765246,-1.901797
USW00003820,202,-1.901797,0.000000,0.000000,0.0,0.0,-2.995212,2.013073,0.823059,0.293315
USW00003820,203,0.293315,0.000000,0.000000,0.0,0.0,-1.901797,-2.995212,2.013073,-0.309872
USW00003820,204,-0.309872,0.000000,0.000000,0.0,0.0,0.293315,-1.901797,-2.995212,-4.211352
USW00003820,205,-4.211352,0.000000,0.000000,0.0,0.0,-0.309872,0.293315,-1.901797,-3.611115
USW00003820,206,-3.611115,0.000000,0.000000,0.0,0.0,-4.211352,-0.309872,0.293315,-0.809147
USW00003820,207,-0.809147,0.000000,0.000000,0.0,0.0,-3.611115,-4.211352,-0.309872,-0.805431
USW00003820,208,-0.805431,0.000000,0.000000,0.0,0.0,-0.809147,-3.611115,-4.211352,-7.499947
USW00003820,209,-7.499947,0.000000,-2.472006,0.0,1.0,-0.805431,-0.809147,-3.611115,0.307331
USW00003820,210,0.307331,0.000000,0.000000,0.0,0.0,-7.499947,-0.805431,-0.809147,-0.283568
USW00003820,211,-0.283568,0.000000,0.000000,0.0,0.0,0.307331,-7.499947,-0.805431,-2.472611
USW00003820,212,-2.472611,0.000000,0.000000,0.0,0.0,-0.283568,0.307331,-7.499947,-1.859764
USW00003820,213,-1.859764,0.000000,0.000000,0.0,0.0,-2.472611,-0.283568,0.307331,-1.844986
USW00003820,214,-1.844986,0.000000,0.000000,0.0,0.0,-1.859764,-2.472611,-0.283568,-1.828234
USW00003820,215,-1.828234,0.000000,0.000000,0.0,0.0,-1.844986,-1.859764,-2.472611,-4.109461
USW00003820,216,-4.109461,0.000000,0.000000,0.0,0.0,-1.828234,-1.844986,-1.859764,-0.688619
USW00003820,217,-0.688619,0.000000,0.000000,0.0,0.0,-4.109461,-1.828234,-1.844986,-0.165655
USW00003820,218,-0.165655,0.000000,0.000000,0.0,0.0,-0.688619,-4.109461,-1.828234,0.459486
USW00003820,219,0.459486,0.000000,0.000000,0.0,0.0,-0.165655,-0.688619,-4.109461,1.586859
USW00003820,220,1.586859,0.000000,0.000000,0.0,0.0,0.459486,-0.165655,-0.688619,2.716524
USW00003820,221,2.716524,0.000000,0.000000,0.0,0.0,1.586859,0.459486,-0.165655,2.248541
USW00003820,222,2.248541,0.000000,0.000000,0.0,0.0,2.716524,1.586859,0.459486,-0.017029
USW00003820,223,-0.017029,0.000000,0.000000,0.0,0.0,2.248541,2.716524,1.586859,0.619877
USW00003820,224,0.619877,0.000000,0.000000,0.0,0.0,-0.017029,2.248541,2.716524,0.059320
USW00003820,225,0.059320,0.000000,0.000000,0.0,0.0,0.619877,-0.017029,2.248541,-3.798637
USW00003820,226,-3.798637,0.000000,0.000000,0.0,0.0,0.059320,0.619877,-0.017029,-0.953931
USW00003820,227,-0.953931,0.000000,0.000000,0.0,0.0,-3.798637,0.059320,0.619877,0.193498
USW00003820,228,0.193498,0.000000,0.000000,0.0,0.0,-0.953931,-3.798637,0.059320,1.943710
USW00003820,229,1.943710,0.000000,0.000000,0.0,0.0,0.193498,-0.953931,-3.798637,1.396763
USW00003820,230,1.396763,0.000000,0.000000,0.0,0.0,1.943710,0.193498,-0.953931,-1.247288
USW00003820,231,-1.247288,0.000000,0.000000,0.0,0.0,1.396763,1.943710,0.193498,1.011611
USW00003820,232,1.011611,0.000000,0.000000,0.0,0.0,-1.247288,1.396763,1.943710,-0.026490
USW00003820,233,-0.026490,0.000000,0.000000,0.0,0.0,1.011611,-1.247288,1.396763,0.538456
USW00003820,234,0.538456,0.000000,0.000000,0.0,0.0,-0.026490,1.011611,-1.247288,0.606490
USW00003820,235,0.606490,0.000000,0.000000,0.0,0.0,0.538456,-0.026490,1.011611,2.977651
USW00003820,236,2.977651,0.000000,0.000000,0.0,0.0,0.606490,0.538456,-0.026490,0.751972
USW00003820,237,0.751972,0.000000,0.000000,0.0,0.0,2.977651,0.606490,0.538456,-0.770517
USW00003820,238,-0.770517,0.000000,0.000000,0.0,0.0,0.751972,2.977651,0.606490,3.210207
USW00003820,239,3.210207,0.000000,0.000000,0.0,0.0,-0.770517,0.751972,2.977651,3.294161
USW00003820,240,3.294161,0.000000,0.000000,0.0,0.0,3.210207,-0.770517,0.751972,1.081357
USW00003820,241,1.081357,0.000000,0.000000,0.0,0.0,3.294161,3.210207,-0.770517,-0.428199
USW00003820,242,-0.428199,0.000000,0.000000,0.0,0.0,1.081357,3.294161,3.210207,2.365492
USW00003820,155,2.037087,0.000000,0.000000,0.0,0.0,6.632082,5.628641,4.626734,3.043689
USW00003820,156,3.043689,0.000000,0.000000,0.0,0.0,2.037087,6.632082,5.628641,2.451922
USW00003820,157,2.451922,0.000000,0.000000,0.0,0.0,3.043689,2.037087,6.632082,-0.938183
USW00003820,158,-0.938183,0.000000,0.000000,0.0,0.0,2.451922,3.043689,2.037087,-3.326592
USW00003820,159,-3.326592,0.000000,0.000000,0.0,0.0,-0.938183,2.451922,3.043689,-1.713273
USW00003820,160,-1.713273,0.000000,0.000000,0.0,0.0,-3.326592,-0.938183,2.451922,1.001808
USW00003820,161,1.001808,0.000000,0.000000,0.0,0.0,-1.713273,-3.326592,-0.938183,1.418680
USW00003820,162,1.418680,0.000000,0.000000,0.0,0.0,1.001808,-1.713273,-3.326592,1.937376
USW00003820,163,1.937376,0.000000,0.000000,0.0,0.0,1.418680,1.001808,-1.713273,4.057925
USW00003820,164,4.057925,0.331346,0.000000,1.0,0.0,1.937376,1.418680,1.001808,0.080355
USW00003820,165,0.080355,0.000000,0.000000,0.0,0.0,4.057925,1.937376,1.418680,-2.195308
USW00003820,166,-2.195308,0.000000,0.000000,0.0,0.0,0.080355,4.057925,1.937376,-1.169038
USW00003820,167,-1.169038,0.000000,0.000000,0.0,0.0,-2.195308,0.080355,4.057925,-1.240813
USW00003820,168,-1.240813,0.000000,0.000000,0.0,0.0,-1.169038,-2.195308,0.080355,-2.410611
USW00003820,169,-2.410611,0.000000,0.000000,0.0,0.0,-1.240813,-1.169038,-2.195308,-0.278415
USW00003820,170,-0.278415,0.000000,0.000000,0.0,0.0,-2.410611,-1.240813,-1.169038,-2.544207
USW00003820,171,-2.544207,0.000000,0.000000,0.0,0.0,-0.278415,-2.410611,-1.240813,-2.607973
USW00003820,172,-2.607973,0.000000,0.000000,0.0,0.0,-2.544207,-0.278415,-2.410611,-7.069703
USW00003820,173,-7.069703,0.000000,-2.041762,0.0,1.0,-2.607973,-2.544207,-0.278415,-4.429387
USW00003820,174,-4.429387,0.000000,0.000000,0.0,0.0,-7.069703,-2.607973,-2.544207,-2.787020
USW00003820,175,-2.787020,0.000000,0.000000,0.0,0.0,-4.429387,-7.069703,-2.607973,-3.442597
USW00003820,176,-3.442597,0.000000,0.000000,0.0,0.0,-2.787020,-4.429387,-7.069703,-2.896118
USW00003820,177,-2.896118,0.000000,0.000000,0.0,0.0,-3.442597,-2.787020,-4.429387,0.352415
USW00003820,178,0.352415,0.000000,0.000000,0.0,0.0,-2.896118,-3.442597,-2.787020,-1.297002
USW00003820,179,-1.297002,0.000000,0.000000,0.0,0.0,0.352415,-2.896118,-3.442597,0.855625
USW00003820,180,0.855625,0.000000,0.000000,0.0,0.0,-1.297002,0.352415,-2.896118,0.810287
USW00003820,181,0.810287,0.000000,0.000000,0.0,0.0,0.855625,-1.297002,0.352415,0.166972
USW00003820,182,0.166972,0.000000,0.000000,0.0,0.0,0.810287,0.855625,-1.297002,1.825667
USW00003820,183,1.825667,0.000000,0.000000,0.0,0.0,0.166972,0.810287,0.855625,-0.413642
USW00003820,184,-0.413642,0.000000,0.000000,0.0,0.0,1.825667,0.166972,0.810287,0.649027
USW00003820,185,0.649027,0.000000,0.000000,0.0,0.0,-0.413642,1.825667,0.166972,2.813657
USW00003820,186,2.813657,0.000000,0.000000,0.0,0.0,0.649027,-0.413642,1.825667,3.380229
USW00003820,187,3.380229,0.000000,0.000000,0.0,0.0,2.813657,0.649027,-0.413642,0.548722
USW00003820,188,0.548722,0.000000,0.000000,0.0,0.0,3.380229,2.813657,0.649027,-0.080886
USW00003820,189,-0.080886,0.000000,0.000000,0.0,0.0,0.548722,3.380229,2.813657,2.191386
USW00003820,190,2.191386,0.000000,0.000000,0.0,0.0,-0.080886,0.548722,3.380229,2.165516
USW00003820,191,2.165516,0.000000,0.000000,0.0,0.0,2.191386,-0.080886,0.548722,-0.658518
USW00003820,192,-0.658518,0.000000,0.000000,0.0,0.0,2.165516,2.191386,-0.080886,-7.380736
USW00003820,193,-7.380736,0.000000,-2.352795,0.0,1.0,-0.658518,2.165516,2.191386,-2.901159
USW00003820,194,-2.901159,0.000000,0.000000,0.0,0.0,-7.380736,-0.658518,2.165516,-0.219804
USW00003820,195,-0.219804,0.000000,0.000000,0.0,0.0,-2.901159,-7.380736,-0.658518,0.363310
USW00003820,196,0.363310,0.000000,0.000000,0.0,0.0,-0.219804,-2.901159,-7.380736,2.548167
USW00003820,197,2.548167,0.000000,0.000000,0.0,0.0,0.363310,-0.219804,-2.901159,1.434754
USW00003820,198,1.434754,0.000000,0.000000,0.0,0.0,2.548167,0.363310,-0.219804,4.223059
USW00003820,199,4.223059,0.496480,0.000000,1.0,0.0,1.434754,2.548167,0.363310,3.613073
USW00003820,200,3.613073,0.000000,0.000000,0.0,0.0,4.223059,1.434754,2.548167,2.504788
USW00003820,201,2.504788,0.000000,0.000000,0.0,0.0,3.613073,4.223059,1.434754,1.398203
USW00003820,202,1.398203,0.000000,0.000000,0.0,0.0,2.504788,3.613073,4.223059,-0.306685
USW00003820,203,-0.306685,0.000000,0.000000,0.0,0.0,1.398203,2.504788,3.613073,-3.009872
